
"06/07/2020 10:35:35"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"
2020-07-06 13:20:37	71.13	-0.592	30.015	101.290
2020-07-06 13:20:37	68.90	-0.594	30.014	101.286
2020-07-06 13:20:38	66.95	-0.595	30.012	101.288
2020-07-06 13:20:38	65.24	-0.596	30.013	101.286
2020-07-06 13:20:39	63.57	-0.595	30.013	101.287
2020-07-06 13:20:39	61.85	-0.595	30.012	101.288
2020-07-06 13:20:40	59.91	-0.594	30.012	101.290
2020-07-06 13:20:40	57.79	-0.593	30.013	101.289
2020-07-06 13:20:41	55.38	-0.595	30.014	101.287
2020-07-06 13:20:41	52.80	-0.597	30.013	101.288
2020-07-06 13:20:42	50.06	-0.595	30.013	101.290
2020-07-06 13:20:42	47.33	-0.595	30.013	101.292
2020-07-06 13:20:43	44.63	-0.596	30.012	101.291
2020-07-06 13:20:43	41.99	-0.595	30.010	101.289
2020-07-06 13:20:44	39.62	-0.593	30.012	101.291
2020-07-06 13:20:44	37.48	-0.594	30.012	101.289
2020-07-06 13:20:45	35.56	-0.595	30.011	101.290
2020-07-06 13:20:45	33.87	-0.594	30.010	101.289
2020-07-06 13:20:46	32.32	-0.594	30.008	101.289
2020-07-06 13:20:46	30.91	-0.595	30.010	101.291
2020-07-06 13:20:47	29.52	-0.594	30.010	101.290
2020-07-06 13:20:47	28.19	-0.593	30.010	101.290
2020-07-06 13:20:48	26.86	-0.593	30.011	101.291
2020-07-06 13:20:48	25.51	-0.595	30.010	101.292
2020-07-06 13:20:49	24.16	-0.594	30.010	101.292
2020-07-06 13:20:49	22.88	-0.595	30.010	101.292
2020-07-06 13:20:50	21.63	-0.594	30.009	101.289
2020-07-06 13:20:50	20.47	-0.595	30.008	101.287
2020-07-06 13:20:51	19.42	-0.593	30.008	101.286
2020-07-06 13:20:51	18.53	-0.591	30.008	101.290
2020-07-06 13:20:52	17.74	-0.591	30.008	101.290
2020-07-06 13:20:52	17.09	-0.591	30.008	101.289
2020-07-06 13:20:53	16.56	-0.593	30.008	101.289
2020-07-06 13:20:53	16.15	-0.593	30.008	101.290
2020-07-06 13:20:54	15.75	-0.592	30.008	101.289
2020-07-06 13:20:54	15.45	-0.591	30.008	101.289
2020-07-06 13:20:55	15.11	-0.590	30.007	101.291
2020-07-06 13:20:55	14.71	-0.592	30.006	101.290
2020-07-06 13:20:56	14.31	-0.591	30.007	101.288
2020-07-06 13:20:56	13.84	-0.591	30.008	101.290
2020-07-06 13:20:57	13.35	-0.592	30.007	101.290
2020-07-06 13:20:57	12.82	-0.593	30.007	101.288
2020-07-06 13:20:58	12.29	-0.591	30.006	101.288
2020-07-06 13:20:58	11.72	-0.592	30.006	101.292
2020-07-06 13:20:59	11.20	-0.593	30.006	101.291
2020-07-06 13:20:59	10.68	-0.592	30.006	101.290
2020-07-06 13:21:00	10.25	-0.593	30.005	101.290
2020-07-06 13:21:00	9.84	-0.593	30.004	101.288
2020-07-06 13:21:01	9.46	-0.593	30.003	101.288
2020-07-06 13:21:01	9.14	-0.592	30.003	101.288
2020-07-06 13:21:02	8.84	-0.593	30.005	101.289
2020-07-06 13:21:02	8.57	-0.593	30.004	101.290
2020-07-06 13:21:03	8.31	-0.593	30.005	101.290
2020-07-06 13:21:03	8.07	-0.594	30.006	101.289
2020-07-06 13:21:04	7.80	-0.593	30.004	101.290
2020-07-06 13:21:04	7.54	-0.592	30.002	101.289
2020-07-06 13:21:05	7.27	-0.591	30.003	101.290
2020-07-06 13:21:05	7.00	-0.592	30.003	101.288
2020-07-06 13:21:06	6.75	-0.592	30.003	101.291
2020-07-06 13:21:06	6.43	-0.593	30.002	101.289
2020-07-06 13:21:07	6.20	-0.592	30.003	101.287
2020-07-06 13:21:07	5.91	-0.593	30.002	101.293
2020-07-06 13:21:08	5.69	-0.593	30.002	101.292
2020-07-06 13:21:08	5.48	-0.591	30.003	101.290
2020-07-06 13:21:09	5.24	-0.593	30.004	101.291
2020-07-06 13:21:09	5.07	-0.593	30.004	101.288
2020-07-06 13:21:10	4.87	-0.592	30.002	101.289
2020-07-06 13:21:10	4.74	-0.593	30.002	101.290
2020-07-06 13:21:11	4.57	-0.595	30.002	101.288
2020-07-06 13:21:11	4.46	-0.594	30.003	101.289
2020-07-06 13:21:12	4.32	-0.594	30.003	101.291
2020-07-06 13:21:12	4.22	-0.592	30.003	101.289
2020-07-06 13:21:13	4.09	-0.592	30.003	101.289
2020-07-06 13:21:13	4.00	-0.594	30.003	101.289
2020-07-06 13:21:14	3.89	-0.594	30.003	101.289
2020-07-06 13:21:14	3.81	-0.594	30.001	101.291
2020-07-06 13:21:15	3.68	-0.593	30.000	101.291
2020-07-06 13:21:15	3.61	-0.592	30.000	101.290
2020-07-06 13:21:16	3.51	-0.592	29.999	101.290
2020-07-06 13:21:16	3.40	-0.593	29.999	101.290
2020-07-06 13:21:17	3.32	-0.593	29.999	101.290
2020-07-06 13:21:17	3.21	-0.593	30.000	101.288
2020-07-06 13:21:18	3.11	-0.591	30.000	101.289
2020-07-06 13:21:18	3.06	-0.590	29.999	101.290
2020-07-06 13:21:19	2.97	-0.590	29.998	101.292
2020-07-06 13:21:19	2.90	-0.590	29.999	101.289
2020-07-06 13:21:20	2.83	-0.590	29.998	101.290
2020-07-06 13:21:20	2.78	-0.590	29.998	101.289
2020-07-06 13:21:21	2.70	-0.591	29.998	101.289
2020-07-06 13:21:21	2.66	-0.591	29.997	101.289
2020-07-06 13:21:22	2.60	-0.590	29.998	101.292
2020-07-06 13:21:22	2.59	-0.590	29.998	101.289
2020-07-06 13:21:23	2.53	-0.590	29.999	101.289
2020-07-06 13:21:23	2.55	-0.590	30.000	101.289
2020-07-06 13:21:24	2.51	-0.592	30.000	101.290
2020-07-06 13:21:24	2.54	-0.590	29.997	101.290
2020-07-06 13:21:25	2.58	-0.590	29.997	101.289
2020-07-06 13:21:25	2.63	-0.591	29.997	101.290
2020-07-06 13:21:26	2.66	-0.590	29.996	101.290
2020-07-06 13:21:26	2.73	-0.590	29.995	101.289
2020-07-06 13:21:27	2.73	-0.589	29.996	101.290
2020-07-06 13:21:27	2.79	-0.590	29.998	101.291
2020-07-06 13:21:28	2.81	-0.587	29.997	101.291
2020-07-06 13:21:28	2.81	-0.588	29.996	101.288
2020-07-06 13:21:29	2.80	-0.586	29.997	101.291
2020-07-06 13:21:29	2.79	-0.588	29.997	101.292
2020-07-06 13:21:30	2.77	-0.588	29.997	101.291
2020-07-06 13:21:30	2.74	-0.587	29.997	101.292
2020-07-06 13:21:31	2.69	-0.588	29.997	101.290
2020-07-06 13:21:31	2.58	-0.588	29.996	101.291
2020-07-06 13:21:32	2.53	-0.589	29.997	101.293
2020-07-06 13:21:32	2.47	-0.588	29.997	101.291
2020-07-06 13:21:33	2.36	-0.588	29.998	101.292
2020-07-06 13:21:33	2.31	-0.588	29.998	101.294
2020-07-06 13:21:34	2.25	-0.587	29.996	101.292
2020-07-06 13:21:34	2.17	-0.589	29.996	101.290
2020-07-06 13:21:35	2.14	-0.587	29.997	101.291
2020-07-06 13:21:35	2.07	-0.587	29.997	101.291
2020-07-06 13:21:36	2.02	-0.588	29.997	101.293
2020-07-06 13:21:36	2.00	-0.587	29.996	101.292
2020-07-06 13:21:37	1.91	-0.587	29.997	101.289
2020-07-06 13:21:37	1.87	-0.588	29.997	101.289
2020-07-06 13:21:38	1.83	-0.588	29.996	101.290
2020-07-06 13:21:38	1.79	-0.587	29.997	101.290
2020-07-06 13:21:39	1.72	-0.586	29.996	101.291
2020-07-06 13:21:39	1.71	-0.586	29.996	101.291
2020-07-06 13:21:40	1.63	-0.586	29.996	101.291
2020-07-06 13:21:40	1.61	-0.586	29.997	101.291
2020-07-06 13:21:41	1.55	-0.585	29.996	101.290
2020-07-06 13:21:41	1.49	-0.585	29.998	101.291
2020-07-06 13:21:42	1.48	-0.585	29.996	101.292
2020-07-06 13:21:42	1.42	-0.586	29.995	101.289
2020-07-06 13:21:43	1.44	-0.586	29.996	101.290
2020-07-06 13:21:43	1.38	-0.586	29.995	101.290
2020-07-06 13:21:44	1.32	-0.586	29.994	101.292
2020-07-06 13:21:44	1.32	-0.586	29.996	101.292
2020-07-06 13:21:45	1.28	-0.584	29.995	101.292
2020-07-06 13:21:45	1.23	-0.585	29.993	101.292
2020-07-06 13:21:46	1.20	-0.586	29.993	101.292
2020-07-06 13:21:46	1.18	-0.586	29.995	101.292
2020-07-06 13:21:47	1.14	-0.586	29.994	101.292
2020-07-06 13:21:47	1.12	-0.587	29.993	101.291
2020-07-06 13:21:48	1.10	-0.586	29.993	101.293
2020-07-06 13:21:48	1.07	-0.586	29.992	101.292
2020-07-06 13:21:49	1.03	-0.586	29.993	101.294
2020-07-06 13:21:49	1.02	-0.586	29.992	101.289
2020-07-06 13:21:50	0.99	-0.585	29.992	101.290
2020-07-06 13:21:50	0.97	-0.586	29.993	101.290
2020-07-06 13:21:51	0.94	-0.587	29.991	101.289
2020-07-06 13:21:51	0.91	-0.586	29.990	101.293
2020-07-06 13:21:52	0.92	-0.586	29.991	101.291
2020-07-06 13:21:52	0.89	-0.584	29.991	101.289
2020-07-06 13:21:53	0.86	-0.584	29.992	101.291
2020-07-06 13:21:53	0.88	-0.584	29.992	101.289
2020-07-06 13:21:54	0.83	-0.585	29.993	101.290
2020-07-06 13:21:54	0.79	-0.584	29.993	101.292
2020-07-06 13:21:55	0.78	-0.584	29.993	101.292
2020-07-06 13:21:55	0.78	-0.585	29.992	101.291
2020-07-06 13:21:56	0.74	-0.584	29.993	101.290
2020-07-06 13:21:56	0.72	-0.585	29.993	101.292
2020-07-06 13:21:57	0.72	-0.582	29.993	101.290
2020-07-06 13:21:57	0.71	-0.583	29.993	101.292
2020-07-06 13:21:58	0.71	-0.582	29.993	101.292
2020-07-06 13:21:58	0.70	-0.583	29.992	101.291
2020-07-06 13:21:59	0.69	-0.583	29.994	101.290
2020-07-06 13:21:59	0.68	-0.584	29.994	101.292
2020-07-06 13:22:00	0.66	-0.585	29.994	101.291
2020-07-06 13:22:00	0.66	-0.584	29.993	101.293
2020-07-06 13:22:01	0.65	-0.582	29.993	101.290
2020-07-06 13:22:01	0.65	-0.582	29.994	101.290
2020-07-06 13:22:02	0.67	-0.581	29.993	101.292
2020-07-06 13:22:02	0.65	-0.584	29.994	101.293
2020-07-06 13:22:03	0.64	-0.584	29.993	101.292
2020-07-06 13:22:03	0.61	-0.584	29.990	101.291
2020-07-06 13:22:04	0.58	-0.583	29.991	101.293
2020-07-06 13:22:04	0.58	-0.583	29.991	101.290
2020-07-06 13:22:05	0.54	-0.585	29.989	101.289
2020-07-06 13:22:05	0.51	-0.586	29.990	101.291
2020-07-06 13:22:06	0.52	-0.586	29.990	101.289
2020-07-06 13:22:06	0.51	-0.585	29.992	101.291
2020-07-06 13:22:07	0.49	-0.585	29.990	101.291
2020-07-06 13:22:07	0.49	-0.585	29.990	101.292
2020-07-06 13:22:08	0.49	-0.583	29.989	101.292
2020-07-06 13:22:08	0.45	-0.584	29.989	101.292
2020-07-06 13:22:09	0.42	-0.584	29.988	101.291
2020-07-06 13:22:09	0.44	-0.585	29.988	101.293
2020-07-06 13:22:10	0.40	-0.585	29.989	101.293
2020-07-06 13:22:10	0.37	-0.585	29.988	101.291
2020-07-06 13:22:11	0.34	-0.585	29.987	101.292
2020-07-06 13:22:11	0.35	-0.584	29.987	101.292
2020-07-06 13:22:12	0.31	-0.585	29.988	101.291
2020-07-06 13:22:12	0.28	-0.583	29.987	101.292
2020-07-06 13:22:13	0.27	-0.584	29.987	101.291
2020-07-06 13:22:13	0.27	-0.583	29.987	101.292
2020-07-06 13:22:14	0.26	-0.583	29.988	101.293
2020-07-06 13:22:14	0.25	-0.583	29.986	101.294
2020-07-06 13:22:15	0.24	-0.583	29.987	101.293
2020-07-06 13:22:15	0.20	-0.582	29.988	101.293
2020-07-06 13:22:16	0.18	-0.583	29.987	101.293
2020-07-06 13:22:16	0.18	-0.583	29.987	101.294
2020-07-06 13:22:17	0.17	-0.583	29.984	101.292
2020-07-06 13:22:17	0.14	-0.582	29.987	101.293
2020-07-06 13:22:18	0.12	-0.581	29.987	101.292
2020-07-06 13:22:18	0.12	-0.581	29.985	101.291
2020-07-06 13:22:19	0.11	-0.581	29.986	101.294
2020-07-06 13:22:19	0.09	-0.581	29.986	101.294
2020-07-06 13:22:20	0.07	-0.580	29.986	101.294
2020-07-06 13:22:20	0.06	-0.579	29.986	101.291
2020-07-06 13:22:21	0.04	-0.583	29.985	101.293
2020-07-06 13:22:21	0.05	-0.581	29.984	101.292
2020-07-06 13:22:22	0.04	-0.581	29.983	101.295
2020-07-06 13:22:22	0.05	-0.579	29.985	101.296
2020-07-06 13:22:23	0.04	-0.580	29.984	101.293
2020-07-06 13:22:23	0.02	-0.581	29.983	101.292
2020-07-06 13:22:24	-0.00	-0.582	29.983	101.292
2020-07-06 13:22:24	-0.01	-0.581	29.983	101.293
2020-07-06 13:22:25	-0.02	-0.582	29.983	101.294
2020-07-06 13:22:25	-0.01	-0.582	29.984	101.291
2020-07-06 13:22:26	-0.02	-0.581	29.984	101.291
2020-07-06 13:22:26	-0.04	-0.582	29.984	101.293
2020-07-06 13:22:27	-0.02	-0.581	29.984	101.290
2020-07-06 13:22:27	-0.04	-0.580	29.983	101.291
2020-07-06 13:22:28	-0.05	-0.580	29.985	101.291
2020-07-06 13:22:28	-0.06	-0.580	29.984	101.292
2020-07-06 13:22:29	-0.07	-0.580	29.983	101.293
2020-07-06 13:22:29	-0.03	-0.583	29.983	101.290
2020-07-06 13:22:30	-0.04	-0.583	29.984	101.293
2020-07-06 13:22:30	0.01	-0.581	29.985	101.294
2020-07-06 13:22:31	0.13	-0.580	29.985	101.292
2020-07-06 13:22:31	0.48	-0.581	29.985	101.294
2020-07-06 13:22:32	1.30	-0.580	29.986	101.294
2020-07-06 13:22:32	3.02	-0.581	29.986	101.295
2020-07-06 13:22:33	6.24	-0.579	29.985	101.294
2020-07-06 13:22:33	11.41	-0.580	29.983	101.294
2020-07-06 13:22:34	19.00	-0.579	29.985	101.294
2020-07-06 13:22:34	29.20	-0.579	29.986	101.295
2020-07-06 13:22:35	42.11	-0.579	29.985	101.293
2020-07-06 13:22:35	57.54	-0.579	29.985	101.294
2020-07-06 13:22:36	75.11	-0.577	29.986	101.292
2020-07-06 13:22:36	94.29	-0.578	29.986	101.292
2020-07-06 13:22:37	114.47	-0.578	29.986	101.293
2020-07-06 13:22:37	134.91	-0.579	29.983	101.294
2020-07-06 13:22:38	155.03	-0.576	29.985	101.294
2020-07-06 13:22:38	174.27	-0.577	29.985	101.292
2020-07-06 13:22:39	192.16	-0.578	29.986	101.293
2020-07-06 13:22:39	208.45	-0.580	29.985	101.295
2020-07-06 13:22:40	223.09	-0.578	29.985	101.295
2020-07-06 13:22:40	236.05	-0.579	29.985	101.292
2020-07-06 13:22:41	247.40	-0.580	29.985	101.293
2020-07-06 13:22:41	257.54	-0.578	29.985	101.293
2020-07-06 13:22:42	266.75	-0.579	29.986	101.297
2020-07-06 13:22:42	275.27	-0.578	29.986	101.296
2020-07-06 13:22:43	283.45	-0.578	29.985	101.294
2020-07-06 13:22:43	291.33	-0.578	29.986	101.292
2020-07-06 13:22:44	299.17	-0.576	29.986	101.294
2020-07-06 13:22:44	307.11	-0.577	29.986	101.294
2020-07-06 13:22:45	315.20	-0.578	29.987	101.293
2020-07-06 13:22:45	323.17	-0.578	29.987	101.292
2020-07-06 13:22:46	330.96	-0.580	29.988	101.296
2020-07-06 13:22:46	338.42	-0.578	29.987	101.295
2020-07-06 13:22:47	345.34	-0.578	29.989	101.293
2020-07-06 13:22:47	351.64	-0.580	29.989	101.293
2020-07-06 13:22:48	357.40	-0.578	29.991	101.295
2020-07-06 13:22:48	362.45	-0.580	29.990	101.294
2020-07-06 13:22:49	366.94	-0.578	29.988	101.292
2020-07-06 13:22:49	370.95	-0.577	29.989	101.294
2020-07-06 13:22:50	374.61	-0.576	29.990	101.295
2020-07-06 13:22:50	378.19	-0.578	29.992	101.293
2020-07-06 13:22:51	381.74	-0.577	29.991	101.291
2020-07-06 13:22:51	385.54	-0.576	29.992	101.294
2020-07-06 13:22:52	389.68	-0.578	29.994	101.295
2020-07-06 13:22:52	394.24	-0.578	29.993	101.296
2020-07-06 13:22:53	399.02	-0.576	29.993	101.295
2020-07-06 13:22:53	403.82	-0.576	29.992	101.299
2020-07-06 13:22:54	408.49	-0.576	29.992	101.298
2020-07-06 13:22:54	413.02	-0.575	29.993	101.295
2020-07-06 13:22:55	417.38	-0.576	29.993	101.295
2020-07-06 13:22:55	421.35	-0.578	29.994	101.295
2020-07-06 13:22:56	424.73	-0.579	29.993	101.294
2020-07-06 13:22:56	427.30	-0.579	29.994	101.297
2020-07-06 13:22:57	428.85	-0.577	29.994	101.298
2020-07-06 13:22:57	429.34	-0.577	29.996	101.297
2020-07-06 13:22:58	428.79	-0.576	29.994	101.298
2020-07-06 13:22:58	427.36	-0.575	29.995	101.297
2020-07-06 13:22:59	425.24	-0.575	29.996	101.295
2020-07-06 13:22:59	422.84	-0.575	29.995	101.298
2020-07-06 13:23:00	420.75	-0.575	29.995	101.296
2020-07-06 13:23:00	419.11	-0.575	29.997	101.295
2020-07-06 13:23:01	418.25	-0.576	29.996	101.295
2020-07-06 13:23:01	418.30	-0.577	29.996	101.296
2020-07-06 13:23:02	418.98	-0.576	29.996	101.296
2020-07-06 13:23:02	420.17	-0.577	29.996	101.296
2020-07-06 13:23:03	421.46	-0.575	29.997	101.296
2020-07-06 13:23:03	422.55	-0.575	29.996	101.297
2020-07-06 13:23:04	423.30	-0.577	29.996	101.297
2020-07-06 13:23:04	423.63	-0.577	29.997	101.299
2020-07-06 13:23:05	423.47	-0.576	29.999	101.297
2020-07-06 13:23:05	422.76	-0.576	30.000	101.296
2020-07-06 13:23:06	421.39	-0.576	29.998	101.297
2020-07-06 13:23:06	419.72	-0.576	29.998	101.297
2020-07-06 13:23:07	417.98	-0.577	29.998	101.297
2020-07-06 13:23:07	416.47	-0.576	29.999	101.297
2020-07-06 13:23:08	415.31	-0.577	30.000	101.296
2020-07-06 13:23:08	414.64	-0.576	30.000	101.297
2020-07-06 13:23:09	414.40	-0.575	30.000	101.298
2020-07-06 13:23:09	414.52	-0.575	30.000	101.297
2020-07-06 13:23:10	414.93	-0.575	30.002	101.296
2020-07-06 13:23:10	415.38	-0.576	30.001	101.296
2020-07-06 13:23:11	415.83	-0.576	30.001	101.296
2020-07-06 13:23:11	416.42	-0.577	30.002	101.297
2020-07-06 13:23:12	417.15	-0.576	30.003	101.296
2020-07-06 13:23:12	418.16	-0.578	30.004	101.295
2020-07-06 13:23:13	419.36	-0.580	30.003	101.297
2020-07-06 13:23:13	420.82	-0.579	30.003	101.296
2020-07-06 13:23:14	422.14	-0.576	30.003	101.296
2020-07-06 13:23:14	423.31	-0.577	30.002	101.295
2020-07-06 13:23:15	424.33	-0.577	30.004	101.294
2020-07-06 13:23:15	425.23	-0.577	30.003	101.298
2020-07-06 13:23:16	426.17	-0.578	30.004	101.295
2020-07-06 13:23:16	427.02	-0.578	30.005	101.293
2020-07-06 13:23:17	428.03	-0.577	30.006	101.296
2020-07-06 13:23:17	429.25	-0.574	30.006	101.295
2020-07-06 13:23:18	430.73	-0.574	30.007	101.296
2020-07-06 13:23:18	432.25	-0.577	30.006	101.297
2020-07-06 13:23:19	433.81	-0.578	30.007	101.297
2020-07-06 13:23:19	435.02	-0.578	30.009	101.293
2020-07-06 13:23:20	435.96	-0.577	30.009	101.295
2020-07-06 13:23:20	436.36	-0.575	30.010	101.296
2020-07-06 13:23:21	436.14	-0.574	30.010	101.296
2020-07-06 13:23:21	435.26	-0.577	30.010	101.295
2020-07-06 13:23:22	433.76	-0.576	30.012	101.296
2020-07-06 13:23:22	431.90	-0.575	30.011	101.296
2020-07-06 13:23:23	429.88	-0.577	30.011	101.296
2020-07-06 13:23:23	427.77	-0.576	30.009	101.294
2020-07-06 13:23:24	425.69	-0.576	30.011	101.293
2020-07-06 13:23:24	423.63	-0.576	30.012	101.296
2020-07-06 13:23:25	421.51	-0.577	30.012	101.296
2020-07-06 13:23:25	419.33	-0.577	30.012	101.296
2020-07-06 13:23:26	417.28	-0.576	30.011	101.299
2020-07-06 13:23:26	415.38	-0.577	30.012	101.298
2020-07-06 13:23:27	413.73	-0.577	30.012	101.297
2020-07-06 13:23:27	412.46	-0.577	30.013	101.294
2020-07-06 13:23:28	411.56	-0.579	30.013	101.296
2020-07-06 13:23:28	410.94	-0.578	30.013	101.294
2020-07-06 13:23:29	410.65	-0.576	30.014	101.295
2020-07-06 13:23:29	410.60	-0.577	30.015	101.297
2020-07-06 13:23:30	410.92	-0.577	30.016	101.295
2020-07-06 13:23:30	411.28	-0.577	30.016	101.294
2020-07-06 13:23:31	411.54	-0.578	30.015	101.296
2020-07-06 13:23:31	411.63	-0.577	30.014	101.297
2020-07-06 13:23:32	411.33	-0.576	30.014	101.294
2020-07-06 13:23:32	410.68	-0.577	30.013	101.295
2020-07-06 13:23:33	409.76	-0.579	30.013	101.294
2020-07-06 13:23:33	408.56	-0.578	30.014	101.294
2020-07-06 13:23:34	407.33	-0.578	30.015	101.295
2020-07-06 13:23:34	406.07	-0.578	30.015	101.296
2020-07-06 13:23:35	404.86	-0.578	30.015	101.297
2020-07-06 13:23:35	403.86	-0.577	30.014	101.297
2020-07-06 13:23:36	403.05	-0.577	30.015	101.294
2020-07-06 13:23:36	402.55	-0.577	30.016	101.296
2020-07-06 13:23:37	402.31	-0.577	30.018	101.297
2020-07-06 13:23:37	402.31	-0.578	30.017	101.297
2020-07-06 13:23:38	402.86	-0.576	30.019	101.297
2020-07-06 13:23:38	403.71	-0.576	30.019	101.295
2020-07-06 13:23:39	404.87	-0.577	30.017	101.293
2020-07-06 13:23:39	405.91	-0.576	30.017	101.296
2020-07-06 13:23:40	406.86	-0.576	30.018	101.296
2020-07-06 13:23:40	407.41	-0.577	30.019	101.297
2020-07-06 13:23:41	407.91	-0.578	30.018	101.295
2020-07-06 13:23:41	408.43	-0.577	30.020	101.295
2020-07-06 13:23:42	409.20	-0.575	30.020	101.295
2020-07-06 13:23:42	410.46	-0.576	30.021	101.295
2020-07-06 13:23:43	412.24	-0.575	30.020	101.299
2020-07-06 13:23:43	414.67	-0.575	30.020	101.297
2020-07-06 13:23:44	417.47	-0.576	30.020	101.294
2020-07-06 13:23:44	420.56	-0.576	30.019	101.297
2020-07-06 13:23:45	423.66	-0.576	30.021	101.298
2020-07-06 13:23:45	426.59	-0.579	30.021	101.295
2020-07-06 13:23:46	428.99	-0.579	30.021	101.296
2020-07-06 13:23:46	430.65	-0.577	30.022	101.297
2020-07-06 13:23:47	431.44	-0.578	30.022	101.295
2020-07-06 13:23:47	431.42	-0.578	30.021	101.296
2020-07-06 13:23:48	430.78	-0.579	30.023	101.296
2020-07-06 13:23:48	429.54	-0.577	30.023	101.295
2020-07-06 13:23:49	427.76	-0.578	30.023	101.298
2020-07-06 13:23:49	425.61	-0.576	30.024	101.297
2020-07-06 13:23:50	423.10	-0.579	30.024	101.296
2020-07-06 13:23:50	420.30	-0.580	30.023	101.296
2020-07-06 13:23:51	417.46	-0.579	30.023	101.298
2020-07-06 13:23:51	414.74	-0.579	30.025	101.297
2020-07-06 13:23:52	412.28	-0.579	30.028	101.296
2020-07-06 13:23:52	410.15	-0.580	30.028	101.298
2020-07-06 13:23:53	408.35	-0.581	30.028	101.295
2020-07-06 13:23:53	406.61	-0.581	30.027	101.294
2020-07-06 13:23:54	404.88	-0.581	30.028	101.296
2020-07-06 13:23:54	403.17	-0.582	30.028	101.297
2020-07-06 13:23:55	401.63	-0.580	30.029	101.296
2020-07-06 13:23:55	400.37	-0.580	30.029	101.296
2020-07-06 13:23:56	399.61	-0.579	30.030	101.295
2020-07-06 13:23:56	399.45	-0.579	30.031	101.295
2020-07-06 13:23:57	399.76	-0.579	30.030	101.296
2020-07-06 13:23:57	400.35	-0.579	30.029	101.296
2020-07-06 13:23:58	401.15	-0.579	30.030	101.295
2020-07-06 13:23:58	402.03	-0.579	30.029	101.297
2020-07-06 13:23:59	402.88	-0.580	30.028	101.294
2020-07-06 13:23:59	403.51	-0.580	30.030	101.295
2020-07-06 13:24:00	403.82	-0.580	30.031	101.296
2020-07-06 13:24:00	403.85	-0.581	30.030	101.299
2020-07-06 13:24:01	403.48	-0.580	30.031	101.300
2020-07-06 13:24:01	402.90	-0.579	30.031	101.297
2020-07-06 13:24:02	402.17	-0.578	30.032	101.299
2020-07-06 13:24:02	401.49	-0.578	30.032	101.298
2020-07-06 13:24:03	400.93	-0.579	30.032	101.300
2020-07-06 13:24:03	400.60	-0.581	30.032	101.298
2020-07-06 13:24:04	400.53	-0.580	30.032	101.297
2020-07-06 13:24:04	400.60	-0.581	30.032	101.299
2020-07-06 13:24:05	400.76	-0.579	30.033	101.300
2020-07-06 13:24:05	401.01	-0.579	30.034	101.298
2020-07-06 13:24:06	401.40	-0.580	30.033	101.300
2020-07-06 13:24:06	401.87	-0.580	30.033	101.298
2020-07-06 13:24:07	402.15	-0.579	30.033	101.297
2020-07-06 13:24:07	401.76	-0.579	30.034	101.298
2020-07-06 13:24:08	399.98	-0.580	30.036	101.298
2020-07-06 13:24:08	396.14	-0.582	30.035	101.299
2020-07-06 13:24:09	389.56	-0.581	30.034	101.298
2020-07-06 13:24:09	379.96	-0.583	30.036	101.299
2020-07-06 13:24:10	367.18	-0.581	30.036	101.302
2020-07-06 13:24:10	351.31	-0.580	30.035	101.299
2020-07-06 13:24:11	332.78	-0.582	30.036	101.297
2020-07-06 13:24:11	312.10	-0.583	30.036	101.299
2020-07-06 13:24:12	290.21	-0.581	30.036	101.299
2020-07-06 13:24:12	267.87	-0.580	30.037	101.301
2020-07-06 13:24:13	245.88	-0.580	30.038	101.302
2020-07-06 13:24:13	224.76	-0.580	30.039	101.300
2020-07-06 13:24:14	205.04	-0.580	30.038	101.298
2020-07-06 13:24:14	186.93	-0.577	30.039	101.299
2020-07-06 13:24:15	170.47	-0.578	30.038	101.299
2020-07-06 13:24:15	155.50	-0.578	30.038	101.300
2020-07-06 13:24:16	142.15	-0.579	30.039	101.300
2020-07-06 13:24:16	130.11	-0.580	30.039	101.298
2020-07-06 13:24:17	119.27	-0.579	30.041	101.300
2020-07-06 13:24:17	109.56	-0.579	30.041	101.300
2020-07-06 13:24:18	100.76	-0.578	30.042	101.302
2020-07-06 13:24:18	92.78	-0.578	30.041	101.299
2020-07-06 13:24:19	85.61	-0.579	30.042	101.299
2020-07-06 13:24:19	78.99	-0.577	30.040	101.301
2020-07-06 13:24:20	72.99	-0.580	30.042	101.298
2020-07-06 13:24:20	67.52	-0.578	30.042	101.299
2020-07-06 13:24:21	62.49	-0.579	30.043	101.299
2020-07-06 13:24:21	57.91	-0.580	30.044	101.299
2020-07-06 13:24:22	53.66	-0.579	30.044	101.300
2020-07-06 13:24:22	49.77	-0.578	30.043	101.298
2020-07-06 13:24:23	46.17	-0.577	30.044	101.299
2020-07-06 13:24:23	42.87	-0.578	30.043	101.297
2020-07-06 13:24:24	39.83	-0.577	30.042	101.296
2020-07-06 13:24:24	36.99	-0.577	30.044	101.298
2020-07-06 13:24:25	34.38	-0.579	30.045	101.296
2020-07-06 13:24:25	31.98	-0.580	30.045	101.297
2020-07-06 13:24:26	29.73	-0.581	30.044	101.298
2020-07-06 13:24:26	27.68	-0.582	30.045	101.299
2020-07-06 13:24:27	25.78	-0.581	30.045	101.300
2020-07-06 13:24:27	24.04	-0.581	30.045	101.298
2020-07-06 13:24:28	22.40	-0.580	30.046	101.299
2020-07-06 13:24:28	20.93	-0.580	30.047	101.299
