
"03/07/2020 13:47:15"
"Observation"	"CO2B um/m"	"Integral"	"Peak"
8612	2.69	0	0
8613	2.66	0	0
8614	2.46	0	0
8615	2.35	0	0
8616	2.60	0	0
8617	2.59	0	0
8618	2.67	0	0
8619	2.79	0	0
8620	2.48	0	0
8621	2.52	0	0
8622	2.75	0	0
8623	2.69	0	0
8624	2.78	0	0
8625	2.75	0	0
8626	2.92	0	0
8627	2.74	0	0
8628	2.89	0	0
8629	2.76	0	0
8630	2.58	0	0
8631	2.54	0	0
8632	2.76	0	0
8633	2.50	0	0
8634	2.40	0	0
8635	2.44	0	0
8636	2.55	0	0
8637	2.32	0	0
8638	2.29	0	0
8639	2.51	0	0
8640	2.75	0	0
8641	2.45	0	0
8642	2.36	0	0
8643	2.73	0	0
8644	2.52	0	0
8645	2.28	0	0
8646	2.48	0	0
8647	2.59	0	0
8648	2.62	0	0
8649	2.56	0	0
8650	2.38	0	0
8651	2.36	0	0
8652	2.45	0	0
8653	2.61	0	0
8654	2.71	0	0
8655	2.65	0	0
8656	2.69	0	0
8657	2.83	0	0
8658	2.63	0	0
8659	2.45	0	0
8660	2.58	0	0
8661	2.84	0	0
8662	2.74	0	0
8663	2.48	0	0
8664	2.43	0	0
8665	2.69	0	0
8666	2.81	0	0
8667	2.53	0	0
8668	2.38	0	0
8669	2.58	0	0
8670	2.90	0	0
8671	2.96	0	0
8672	2.89	0	0
8673	2.85	0	0
8674	2.96	0	0
8675	5.29	0	0
8676	14.31	0	0
8677	36.96	0	0
8678	78.96	0	0
8679	143.30	0	0
8680	214.64	0	0
8681	278.48	0	0
8682	333.15	0	0
8683	378.35	0	0
8684	413.49	0	0
8685	438.95	0	0
8686	453.40	0	0
8687	457.90	0	0
8688	452.41	0	0
8689	437.92	0	0
8690	416.81	0	0
8691	392.19	0	0
8692	365.31	0	0
8693	337.65	0	0
8694	310.62	0	0
8695	284.73	0	0
8696	260.86	0	0
8697	239.47	0	0
8698	220.28	0	0
8699	202.53	0	0
8700	186.36	0	0
8701	172.37	0	0
8702	159.46	0	0
8703	148.13	0	0
8704	137.70	0	0
8705	127.70	0	0
8706	118.66	0	0
8707	110.76	0	0
8708	103.75	0	0
8709	97.09	0	0
8710	90.88	0	0
8711	85.44	0	0
8712	81.01	0	0
8713	77.10	0	0
8714	73.21	0	0
8715	70.10	0	0
8716	67.75	0	0
8717	65.07	0	0
8718	62.83	0	0
8719	60.72	0	0
8720	58.07	0	0
8721	55.81	0	0
8722	53.66	0	0
8723	51.36	0	0
8724	48.67	0	0
8725	46.01	0	0
8726	43.81	0	0
8727	41.60	0	0
8728	38.97	0	0
8729	36.79	0	0
8730	35.12	0	0
8731	33.10	0	0
8732	31.09	0	0
8733	29.60	0	0
8734	28.50	0	0
8735	26.89	0	0
8736	25.21	0	0
8737	24.07	0	0
8738	23.06	0	0
8739	21.50	0	0
8740	20.22	0	0
8741	19.32	0	0
8742	18.04	0	0
8743	16.53	0	0
8744	15.77	0	0
8745	15.00	0	0
8746	13.72	0	0
8747	12.80	0	0
8748	12.37	0	0
8749	11.42	0	0
8750	10.54	0	0
8751	9.88	0	0
8752	9.73	0	0
8753	9.25	0	0
8754	8.57	0	0
8755	8.14	0	0
8756	8.15	0	0
8757	7.81	0	0
8758	7.17	0	0
8759	6.95	0	0
8760	6.93	0	0
8761	6.74	0	0
8762	6.11	0	0
8763	5.87	0	0
8764	5.92	0	0
8765	5.52	0	0
8766	4.97	0	0
8767	4.52	0	0
8768	4.70	0	0
8769	4.52	0	0
8770	4.08	0	0
8771	3.61	0	0
8772	3.65	0	0
8773	3.67	0	0
8774	3.37	0	0
8775	2.96	0	0
8776	2.99	0	0
8777	3.09	0	0
8778	2.69	0	0
8779	2.43	0	0
8780	2.68	0	0
8781	2.67	0	0
8782	2.29	0	0
8783	2.14	0	0
8784	2.31	0	0
8785	2.25	0	0
8786	1.89	0	0
8787	1.84	0	0
8788	2.04	0	0
8789	1.80	0	0
8790	1.43	0	0
8791	1.64	0	0
8792	1.70	0	0
8793	1.39	0	0
8794	1.12	0	0
8795	1.08	0	0
8796	1.17	0	0
8797	1.27	0	0
8798	1.10	0	0
8799	0.75	0	0
8800	0.74	0	0
8801	0.94	0	0
8802	1.01	0	0
8803	0.51	0	0
8804	0.59	0	0
8805	0.84	0	0
8806	0.82	0	0
8807	0.58	0	0
8808	0.59	0	0
8809	0.51	0	0
8810	0.37	0	0
8811	0.32	0	0
8812	0.53	0	0
8813	0.71	0	0
8814	0.39	0	0
8815	0.33	0	0
8816	0.64	0	0
8817	0.21	0	0
8818	0.64	0	0
8819	0.21	0	0
8820	0.45	0	0
8821	0.37	0	0
8822	0.23	0	0
8823	0.22	0	0
8824	0.19	0	0
8825	0.40	0	0
8826	0.36	0	0
8827	0.08	0	0
8828	0.08	0	0
8829	0.47	0	0
8830	0.27	0	0
8831	0.02	0	0
8832	0.20	0	0
8833	0.36	0	0
8834	-0.04	0	0
8835	0.18	0	0
8836	0.26	0	0
8837	-0.17	0	0
8838	-0.08	0	0
8839	-0.15	0	0
8840	0.38	0	0
8841	0.11	0	0
8842	0.12	0	0
8843	-0.15	0	0
8844	-0.20	0	0
8845	-0.35	0	0
8846	-0.30	0	0
8847	-0.24	0	0
8848	-0.21	0	0
8849	-0.09	0	0
8850	-0.23	0	0
8851	-0.28	0	0
8852	-0.22	0	0
8853	-0.03	0	0
8854	-0.21	0	0
8855	-0.34	0	0
8856	-0.31	0	0
8857	-0.23	0	0
8858	-0.09	0	0
8859	-0.32	0	0
8860	-0.06	0	0
8861	-0.12	0	0
8862	-0.05	0	0
8863	-0.23	0	0
8864	-0.37	0	0
8865	-0.43	0	0
8866	-0.46	0	0
8867	-0.54	0	0
8868	-0.63	0	0
8869	-0.60	0	0
8870	-0.50	0	0
8871	-0.35	0	0
8872	-0.20	0	0
8873	-0.40	0	0
8874	-0.70	0	0
8875	-0.38	0	0
8876	-0.21	0	0
8877	-0.27	0	0
8878	-0.38	0	0
8879	-0.55	0	0
8880	-0.45	0	0
8881	-0.35	0	0
8882	-0.48	0	0
8883	-0.70	0	0
8884	-0.73	0	0
8885	-0.78	0	0
8886	-0.58	0	0
8887	-0.68	0	0
8888	-0.69	0	0
8889	-0.75	0	0
8890	-0.76	0	0
8891	-0.62	0	0
8892	-0.50	0	0
8893	-0.28	0	0
8894	-0.60	0	0
8895	-0.69	0	0
8896	-0.39	0	0
8897	-0.56	0	0
8898	-0.79	0	0
8899	-0.68	0	0
8900	-0.65	0	0
8901	-0.48	0	0
8902	-0.63	0	0
8903	-0.78	0	0
8904	-0.68	0	0
8905	-0.52	0	0
8906	-0.56	0	0
8907	-0.68	0	0
8908	-0.74	0	0
8909	-0.84	0	0
8910	-0.83	0	0
8911	-0.76	0	0
8912	-0.60	0	0
8913	-0.45	0	0
8914	-0.37	0	0
8915	-0.47	0	0
8916	-0.69	0	0
8917	-0.73	0	0
8918	-0.74	0	0
8919	-0.82	0	0
8920	-0.74	0	0
8921	-0.84	0	0
8922	-0.77	0	0
8923	-0.72	0	0
8924	-0.72	0	0
8925	-0.83	0	0
8926	-0.59	0	0
8927	-0.50	0	0
8928	-0.42	0	0
8929	-0.58	0	0
8930	-0.58	0	0
8931	-0.48	0	0
8932	-0.57	0	0
8933	-0.83	0	0
8934	-0.90	0	0
8935	-0.83	0	0
8936	-0.59	0	0
8937	-0.46	0	0
8938	-0.64	0	0
8939	-0.86	0	0
8940	-0.72	0	0
8941	-0.45	0	0
8942	-0.33	0	0
8943	-0.22	0	0
8944	0.42	0	0
8945	2.15	0	0
8946	5.66	0	0
8947	11.35	0	0
8948	19.77	0	0
8949	31.31	0	0
8950	46.34	0	0
8951	64.62	0	0
8952	84.89	0	0
8953	106.90	0	0
8954	130.04	0	0
8955	153.67	0	0
8956	177.29	0	0
8957	199.76	0	0
8958	220.98	0	0
8959	240.31	0	0
8960	258.21	0	0
8961	274.41	0	0
8962	288.93	0	0
8963	301.86	0	0
8964	313.64	0	0
8965	324.28	0	0
8966	334.42	0	0
8967	344.63	0	0
8968	353.95	0	0
8969	363.17	0	0
8970	372.14	0	0
8971	380.56	0	0
8972	388.44	0	0
8973	396.03	0	0
8974	403.39	0	0
8975	410.31	0	0
8976	416.43	0	0
8977	422.51	0	0
8978	428.16	0	0
8979	433.74	0	0
8980	439.04	0	0
8981	443.82	0	0
8982	448.54	0	0
8983	452.76	0	0
8984	455.65	0	0
8985	458.06	0	0
8986	459.69	0	0
8987	461.29	0	0
8988	462.21	0	0
8989	462.64	0	0
8990	463.30	0	0
8991	464.13	0	0
8992	464.25	0	0
8993	463.98	0	0
8994	463.75	0	0
8995	464.05	0	0
8996	463.83	0	0
8997	463.45	0	0
8998	462.91	0	0
8999	462.53	0	0
9000	462.59	0	0
9001	462.76	0	0
9002	463.58	0	0
9003	464.91	0	0
9004	465.73	0	0
9005	467.25	0	0
9006	468.64	0	0
9007	470.34	0	0
9008	471.84	0	0
9009	473.22	0	0
9010	474.46	0	0
9011	475.10	0	0
9012	475.20	0	0
9013	475.33	0	0
9014	475.63	0	0
9015	475.89	0	0
9016	475.86	0	0
9017	476.22	0	0
9018	476.99	0	0
9019	477.89	0	0
9020	478.61	0	0
9021	480.09	0	0
9022	482.49	0	0
9023	484.45	0	0
9024	486.76	0	0
9025	488.93	0	0
9026	491.49	0	0
9027	493.72	0	0
9028	495.81	0	0
9029	497.83	0	0
9030	499.00	0	0
9031	500.26	0	0
9032	501.07	0	0
9033	501.30	0	0
9034	501.50	0	0
9035	501.48	0	0
9036	500.33	0	0
9037	499.99	0	0
9038	499.29	0	0
9039	497.83	0	0
9040	497.20	0	0
9041	496.16	0	0
9042	494.53	0	0
9043	493.32	0	0
9044	491.95	0	0
9045	491.01	0	0
9046	489.56	0	0
9047	487.13	0	0
9048	484.96	0	0
9049	482.33	0	0
9050	479.95	0	0
9051	477.53	0	0
9052	475.54	0	0
9053	474.26	0	0
9054	472.66	0	0
9055	471.18	0	0
9056	470.01	0	0
9057	469.25	0	0
9058	468.71	0	0
9059	467.80	0	0
9060	467.66	0	0
9061	468.68	0	0
9062	470.54	0	0
9063	472.04	0	0
9064	474.53	0	0
9065	477.32	0	0
9066	478.69	0	0
9067	479.36	0	0
9068	479.71	0	0
9069	479.30	0	0
9070	478.27	0	0
9071	476.76	0	0
9072	475.39	0	0
9073	474.32	0	0
9074	473.65	0	0
9075	473.65	0	0
9076	473.91	0	0
9077	473.83	0	0
9078	473.27	0	0
9079	472.68	0	0
9080	472.78	0	0
9081	472.91	0	0
9082	472.59	0	0
9083	471.85	0	0
9084	471.67	0	0
9085	471.73	0	0
9086	471.91	0	0
9087	472.20	0	0
9088	472.34	0	0
9089	473.34	0	0
9090	473.47	0	0
9091	474.51	0	0
9092	474.36	0	0
9093	474.40	0	0
9094	474.63	0	0
9095	473.93	0	0
9096	472.45	0	0
9097	470.88	0	0
9098	469.94	0	0
9099	468.22	0	0
9100	466.37	0	0
9101	464.02	0	0
9102	463.40	0	0
9103	462.23	0	0
9104	462.86	0	0
9105	463.56	0	0
9106	464.25	0	0
9107	465.51	0	0
9108	466.57	0	0
9109	466.39	0	0
9110	465.54	0	0
9111	465.14	0	0
9112	463.18	0	0
9113	461.87	0	0
9114	460.92	0	0
9115	459.87	0	0
9116	459.02	0	0
9117	459.39	0	0
9118	459.70	0	0
9119	459.93	0	0
9120	460.59	0	0
9121	461.61	0	0
9122	462.88	0	0
9123	462.99	0	0
9124	463.54	0	0
9125	463.46	0	0
9126	462.71	0	0
9127	462.10	0	0
9128	460.22	0	0
9129	457.79	0	0
9130	455.89	0	0
9131	454.87	0	0
9132	453.25	0	0
9133	453.77	0	0
9134	454.60	0	0
9135	455.73	0	0
9136	457.63	0	0
9137	457.85	0	0
9138	457.75	0	0
9139	455.23	0	0
9140	449.25	0	0
9141	439.69	0	0
9142	426.69	0	0
9143	409.78	0	0
9144	389.41	0	0
9145	366.79	0	0
9146	343.47	0	0
9147	318.20	0	0
9148	293.17	0	0
9149	269.34	0	0
9150	246.41	0	0
9151	224.62	0	0
9152	205.14	0	0
9153	187.54	0	0
9154	171.44	0	0
9155	156.71	0	0
9156	143.28	0	0
9157	131.31	0	0
9158	120.69	0	0
9159	111.11	0	0
9160	102.52	0	0
9161	94.62	0	0
9162	87.26	0	0
9163	80.52	0	0
9164	74.21	0	0
9165	68.77	0	0
9166	63.96	0	0
9167	59.44	0	0
9168	54.91	0	0
9169	50.78	0	0
9170	47.04	0	0
9171	43.81	0	0
9172	40.90	0	0
9173	38.10	0	0
9174	35.40	0	0
9175	32.65	0	0
9176	30.30	0	0
9177	28.39	0	0
9178	26.66	0	0
9179	25.00	0	0
9180	23.04	0	0
9181	21.36	0	0
9182	20.07	0	0
9183	19.05	0	0
9184	17.78	0	0
9185	16.50	0	0
9186	15.26	0	0
9187	14.49	0	0
9188	13.81	0	0
9189	12.91	0	0
9190	11.87	0	0
9191	11.15	0	0
9192	10.77	0	0
9193	10.15	0	0
9194	9.51	0	0
9195	8.81	0	0
9196	8.15	0	0
9197	7.70	0	0
9198	7.23	0	0
9199	6.88	0	0
9200	6.62	0	0
9201	6.46	0	0
9202	5.91	0	0
9203	5.46	0	0
9204	5.03	0	0
9205	4.65	0	0
9206	4.38	0	0
9207	4.20	0	0
9208	4.09	0	0
9209	3.94	0	0
9210	3.81	0	0
9211	3.73	0	0
9212	3.57	0	0
9213	3.34	0	0
9214	2.97	0	0
9215	2.66	0	0
9216	2.51	0	0
9217	2.35	0	0
9218	2.49	0	0
9219	2.47	0	0
9220	2.25	0	0
9221	2.10	0	0
9222	1.85	0	0
9223	1.73	0	0
9224	1.57	0	0
9225	1.58	0	0
9226	1.66	0	0
9227	1.61	0	0
9228	1.57	0	0
9229	1.51	0	0
9230	1.17	0	0
9231	1.01	0	0
9232	1.04	0	0
9233	1.12	0	0
9234	1.04	0	0
9235	1.09	0	0
9236	1.10	0	0
9237	1.03	0	0
9238	0.98	0	0
9239	0.78	0	0
9240	0.59	0	0
9241	0.38	0	0
9242	0.45	0	0
9243	0.57	0	0
9244	0.76	0	0
9245	0.62	0	0
9246	0.42	0	0
9247	0.22	0	0
9248	0.16	0	0
9249	0.30	0	0
9250	0.50	0	0
9251	0.32	0	0
9252	0.17	0	0
9253	0.01	0	0
9254	0.02	0	0
9255	0.36	0	0
9256	0.04	0	0
9257	-0.06	0	0
9258	0.31	0	0
9259	0.02	0	0
9260	-0.25	0	0
9261	0.03	0	0
9262	0.09	0	0
9263	-0.02	0	0
9264	-0.10	0	0
9265	-0.37	0	0
9266	-0.17	0	0
9267	0.02	0	0
9268	-0.17	0	0
9269	-0.44	0	0
9270	-0.28	0	0
9271	0.03	0	0
9272	-0.08	0	0
9273	-0.35	0	0
9274	-0.48	0	0
9275	-0.47	0	0
9276	-0.47	0	0
9277	-0.28	0	0
9278	-0.19	0	0
9279	-0.16	0	0
9280	-0.43	0	0
9281	-0.63	0	0
9282	-0.46	0	0
9283	-0.18	0	0
9284	-0.26	0	0
9285	-0.53	0	0
9286	-0.51	0	0
9287	-0.33	0	0
9288	-0.39	0	0
9289	-0.51	0	0
9290	-0.28	0	0
9291	-0.58	0	0
9292	-0.51	0	0
9293	-0.28	0	0
9294	-0.56	0	0
9295	-0.77	0	0
9296	-0.41	0	0
9297	-0.49	0	0
9298	-0.61	0	0
9299	-0.31	0	0
9300	-0.73	0	0
9301	-0.46	0	0
9302	-0.55	0	0
9303	-0.77	0	0
9304	-0.47	0	0
9305	-0.51	0	0
9306	-0.79	0	0
9307	-0.55	0	0
9308	-0.49	0	0
9309	-0.88	0	0
9310	-0.50	0	0
9311	-0.78	0	0
9312	-0.73	0	0
9313	-0.39	0	0
9314	-0.88	0	0
9315	-0.78	0	0
9316	-0.48	0	0
9317	-0.71	0	0
9318	-0.84	0	0
9319	-0.50	0	0
9320	-0.94	0	0
9321	-0.65	0	0
9322	-0.61	0	0
9323	-0.99	0	0
9324	-0.55	0	0
9325	-0.63	0	0
9326	-0.96	0	0
9327	-0.52	0	0
9328	-0.80	0	0
9329	-0.79	0	0
9330	-0.63	0	0
9331	-0.90	0	0
9332	-0.55	0	0
9333	-1.03	0	0
9334	-0.57	0	0
9335	-1.03	0	0
9336	-0.77	0	0
9337	-0.75	0	0
9338	-0.93	0	0
9339	-0.63	0	0
9340	-0.99	0	0
9341	-0.65	0	0
9342	-1.09	0	0
9343	-0.65	0	0
9344	-0.66	0	0
9345	-0.98	0	0
9346	-0.79	0	0
9347	-0.62	0	0
9348	-0.99	0	0
9349	-0.65	0	0
9350	-0.73	0	0
9351	-1.04	0	0
9352	-0.75	0	0
9353	-0.56	0	0
9354	-0.69	0	0
9355	-0.90	0	0
9356	-0.77	0	0
9357	-0.55	0	0
9358	-0.68	0	0
9359	-1.00	0	0
9360	-0.53	0	0
9361	-0.68	0	0
9362	-0.93	0	0
9363	-0.67	0	0
9364	-0.45	0	0
9365	-0.76	0	0
9366	-0.88	0	0
9367	-0.80	0	0
9368	-0.49	0	0
9369	-0.83	0	0
9370	-0.62	0	0
9371	-0.55	0	0
9372	-0.67	0	0
9373	-0.53	0	0
9374	-0.71	0	0
9375	-0.52	0	0
9376	-0.77	0	0
9377	-0.45	0	0
9378	-0.80	0	0
9379	-0.34	0	0
9380	-0.71	0	0
9381	-0.38	0	0
9382	-0.72	0	0
9383	-0.40	0	0
9384	-0.71	0	0
9385	-0.63	0	0
9386	-0.28	0	0
9387	-0.55	0	0
9388	-0.59	0	0
9389	-0.36	0	0
9390	-0.21	0	0
9391	-0.43	0	0
9392	-0.65	0	0
9393	-0.53	0	0
9394	-0.38	0	0
9395	-0.35	0	0
9396	-0.61	0	0
9397	-0.55	0	0
9398	-0.10	0	0
9399	0.40	0	0
9400	0.47	0	0
9401	0.21	0	0
9402	0.20	0	0
9403	0.21	0	0
9404	0.24	0	0
9405	0.42	0	0
9406	0.20	0	0
9407	-0.03	0	0
9408	0.41	0	0
9409	0.64	0	0
9410	0.43	0	0
9411	0.66	0	0
9412	0.42	0	0
9413	0.22	0	0
9414	0.17	0	0
9415	-0.38	0	0
9416	-0.48	0	0
9417	-0.26	0	0
9418	-0.46	0	0
9419	-0.72	0	0
9420	-0.91	0	0
9421	-0.75	0	0
9422	-0.61	0	0
9423	-0.98	0	0
9424	-1.08	0	0
9425	-0.91	0	0
9426	-0.76	0	0
9427	-1.19	0	0
9428	-1.10	0	0
9429	-0.79	0	0
9430	-1.07	0	0
9431	-1.19	0	0
9432	-0.92	0	0
9433	-0.95	0	0
9434	-1.09	0	0
9435	-0.81	0	0
9436	-1.11	0	0
9437	-1.09	0	0
9438	-0.80	0	0
9439	-1.19	0	0
9440	-1.01	0	0
9441	-0.83	0	0
9442	-1.26	0	0
9443	-1.00	0	0
9444	-0.84	0	0
9445	-1.19	0	0
9446	-0.84	0	0
9447	-0.94	0	0
9448	-1.14	0	0
9449	-0.83	0	0
9450	-0.97	0	0
9451	-1.09	0	0
9452	-0.85	0	0
9453	-0.65	0	0
9454	-0.83	0	0
9455	-0.79	0	0
9456	-0.73	0	0
9457	-0.61	0	0
9458	-0.22	0	0
9459	0.00	0	0
9460	0.41	0	0
9461	0.72	0	0
9462	0.86	0	0
9463	1.07	0	0
9464	1.37	0	0
9465	1.59	0	0
9466	1.61	0	0
9467	1.65	0	0
9468	1.66	0	0
9469	1.54	0	0
9470	1.40	0	0
9471	1.18	0	0
9472	1.16	0	0
9473	0.95	0	0
9474	0.70	0	0
9475	0.53	0	0
9476	0.38	0	0
9477	0.41	0	0
9478	0.13	0	0
9479	-0.01	0	0
9480	-0.36	0	0
9481	-0.06	0	0
9482	-0.24	0	0
9483	-0.61	0	0
9484	-0.28	0	0
9485	-0.32	0	0
9486	-0.72	0	0
9487	-0.32	0	0
9488	-0.11	0	0
9489	-0.03	0	0
9490	1.33	0	0
9491	3.01	0	0
9492	5.72	0	0
9493	10.48	0	0
9494	15.98	0	0
9495	23.87	0	0
9496	32.95	0	0
9497	43.77	0	0
9498	56.16	0	0
9499	69.10	0	0
9500	83.86	0	0
9501	98.26	0	0
9502	113.70	0	0
9503	129.03	0	0
9504	144.13	0	0
9505	158.79	0	0
9506	173.23	0	0
9507	186.95	0	0
9508	199.98	0	0
9509	212.11	0	0
9510	222.94	0	0
9511	233.17	0	0
9512	242.94	0	0
9513	252.28	0	0
9514	261.39	0	0
9515	270.72	0	0
9516	280.22	0	0
9517	289.82	0	0
9518	299.50	0	0
9519	309.40	0	0
9520	318.96	0	0
9521	328.64	0	0
9522	337.92	0	0
9523	347.08	0	0
9524	355.94	0	0
9525	364.77	0	0
9526	373.48	0	0
9527	382.16	0	0
9528	390.87	0	0
9529	399.25	0	0
9530	407.52	0	0
9531	415.04	0	0
9532	422.33	0	0
9533	428.68	0	0
9534	434.26	0	0
9535	439.38	0	0
9536	443.71	0	0
9537	447.77	0	0
9538	451.16	0	0
9539	454.52	0	0
9540	458.26	0	0
9541	462.95	0	0
9542	468.19	0	0
9543	473.38	0	0
9544	478.39	0	0
9545	483.85	0	0
9546	489.33	0	0
9547	492.78	0	0
9548	495.97	0	0
9549	498.70	0	0
9550	499.31	0	0
9551	498.77	0	0
9552	498.14	0	0
9553	496.76	0	0
9554	494.29	0	0
9555	492.47	0	0
9556	490.56	0	0
9557	488.13	0	0
9558	486.80	0	0
9559	485.48	0	0
9560	484.70	0	0
9561	484.22	0	0
9562	484.16	0	0
9563	483.90	0	0
9564	483.21	0	0
9565	482.09	0	0
9566	481.25	0	0
9567	480.01	0	0
9568	478.62	0	0
9569	478.52	0	0
9570	478.35	0	0
9571	478.49	0	0
9572	479.45	0	0
9573	481.01	0	0
9574	483.13	0	0
9575	485.05	0	0
9576	487.22	0	0
9577	489.44	0	0
9578	491.11	0	0
9579	492.11	0	0
9580	492.64	0	0
9581	492.48	0	0
9582	491.65	0	0
9583	490.56	0	0
9584	489.07	0	0
9585	487.27	0	0
9586	485.63	0	0
9587	484.12	0	0
9588	481.62	0	0
9589	479.88	0	0
9590	478.52	0	0
9591	477.54	0	0
9592	477.01	0	0
9593	476.68	0	0
9594	475.92	0	0
9595	475.15	0	0
9596	474.18	0	0
9597	473.47	0	0
9598	472.07	0	0
9599	470.39	0	0
9600	468.47	0	0
9601	466.84	0	0
9602	464.97	0	0
9603	463.67	0	0
9604	462.79	0	0
9605	461.48	0	0
9606	461.08	0	0
9607	461.46	0	0
9608	461.84	0	0
9609	462.68	0	0
9610	463.80	0	0
9611	465.29	0	0
9612	466.94	0	0
9613	467.94	0	0
9614	468.12	0	0
9615	468.04	0	0
9616	467.66	0	0
9617	466.84	0	0
9618	466.24	0	0
9619	465.68	0	0
9620	464.64	0	0
9621	463.64	0	0
9622	463.11	0	0
9623	462.82	0	0
9624	462.78	0	0
9625	462.93	0	0
9626	463.26	0	0
9627	463.74	0	0
9628	464.37	0	0
9629	464.94	0	0
9630	465.74	0	0
9631	466.60	0	0
9632	467.69	0	0
9633	468.68	0	0
9634	469.47	0	0
9635	470.61	0	0
9636	472.18	0	0
9637	473.27	0	0
9638	473.88	0	0
9639	473.69	0	0
9640	472.84	0	0
9641	471.65	0	0
9642	469.80	0	0
9643	468.14	0	0
9644	466.58	0	0
9645	465.60	0	0
9646	465.09	0	0
9647	465.16	0	0
9648	465.82	0	0
9649	466.74	0	0
9650	467.92	0	0
9651	468.92	0	0
9652	470.12	0	0
9653	471.86	0	0
9654	473.28	0	0
9655	475.08	0	0
9656	476.34	0	0
9657	477.57	0	0
9658	477.64	0	0
9659	476.95	0	0
9660	475.41	0	0
9661	473.18	0	0
9662	469.95	0	0
9663	466.73	0	0
9664	463.12	0	0
9665	460.26	0	0
9666	458.50	0	0
9667	458.36	0	0
9668	458.98	0	0
9669	460.25	0	0
9670	460.99	0	0
9671	461.87	0	0
9672	462.45	0	0
9673	461.02	0	0
9674	458.63	0	0
9675	456.55	0	0
9676	454.10	0	0
9677	451.39	0	0
9678	450.80	0	0
9679	451.18	0	0
9680	451.80	0	0
9681	454.39	0	0
9682	457.04	0	0
9683	458.96	0	0
9684	460.90	0	0
9685	461.37	0	0
9686	459.89	0	0
9687	457.85	0	0
9688	453.61	0	0
9689	446.81	0	0
9690	438.22	0	0
9691	427.61	0	0
9692	413.32	0	0
9693	397.24	0	0
9694	378.86	0	0
9695	357.39	0	0
9696	335.54	0	0
9697	311.92	0	0
9698	288.03	0	0
9699	265.13	0	0
9700	243.19	0	0
9701	222.27	0	0
9702	202.56	0	0
9703	184.61	0	0
9704	169.09	0	0
9705	154.52	0	0
9706	141.12	0	0
9707	129.68	0	0
9708	119.35	0	0
9709	109.30	0	0
9710	100.70	0	0
9711	93.12	0	0
9712	85.74	0	0
9713	79.09	0	0
9714	73.45	0	0
9715	67.76	0	0
9716	62.40	0	0
9717	58.15	0	0
9718	53.99	0	0
9719	49.70	0	0
9720	46.24	0	0
9721	43.22	0	0
9722	39.80	0	0
9723	36.86	0	0
9724	34.68	0	0
9725	32.24	0	0
9726	29.73	0	0
9727	27.74	0	0
9728	26.13	0	0
9729	24.39	0	0
9730	22.70	0	0
9731	20.87	0	0
9732	19.61	0	0
9733	18.56	0	0
9734	17.64	0	0
9735	16.21	0	0
9736	14.95	0	0
9737	14.23	0	0
9738	13.55	0	0
9739	12.66	0	0
9740	11.58	0	0
9741	11.05	0	0
9742	10.53	0	0
9743	9.71	0	0
9744	8.95	0	0
9745	8.88	0	0
9746	8.18	0	0
9747	7.50	0	0
9748	7.40	0	0
9749	6.73	0	0
9750	6.32	0	0
9751	6.30	0	0
9752	5.91	0	0
9753	5.30	0	0
9754	5.10	0	0
9755	5.05	0	0
9756	4.64	0	0
9757	4.24	0	0
9758	4.28	0	0
9759	4.08	0	0
9760	3.52	0	0
9761	3.68	0	0
9762	3.46	0	0
9763	3.08	0	0
9764	3.15	0	0
9765	2.82	0	0
9766	2.76	0	0
9767	2.62	0	0
9768	2.20	0	0
9769	2.54	0	0
9770	2.06	0	0
9771	2.16	0	0
9772	2.13	0	0
9773	1.84	0	0
9774	1.97	0	0
9775	2.00	0	0
9776	1.69	0	0
9777	1.53	0	0
9778	1.40	0	0
9779	1.53	0	0
9780	1.70	0	0
9781	1.55	0	0
9782	1.28	0	0
9783	1.06	0	0
9784	1.23	0	0
9785	1.32	0	0
9786	1.01	0	0
9787	0.84	0	0
9788	1.08	0	0
9789	1.02	0	0
9790	0.67	0	0
9791	0.60	0	0
9792	0.66	0	0
9793	0.72	0	0
9794	0.81	0	0
9795	0.73	0	0
9796	0.64	0	0
9797	0.40	0	0
9798	0.22	0	0
9799	0.27	0	0
9800	0.42	0	0
9801	0.57	0	0
9802	0.47	0	0
9803	0.16	0	0
9804	0.09	0	0
9805	0.40	0	0
9806	0.44	0	0
9807	0.00	0	0
9808	0.10	0	0
9809	0.32	0	0
9810	0.18	0	0
9811	-0.18	0	0
9812	0.13	0	0
9813	0.28	0	0
9814	0.00	0	0
9815	-0.14	0	0
9816	0.05	0	0
9817	0.19	0	0
9818	-0.13	0	0
9819	-0.15	0	0
9820	-0.07	0	0
9821	0.04	0	0
9822	-0.04	0	0
9823	-0.32	0	0
9824	-0.16	0	0
9825	0.07	0	0
9826	-0.31	0	0
9827	-0.32	0	0
9828	-0.04	0	0
9829	0.05	0	0
9830	-0.32	0	0
9831	-0.38	0	0
9832	-0.10	0	0
9833	-0.11	0	0
9834	-0.45	0	0
9835	-0.18	0	0
9836	-0.09	0	0
9837	-0.49	0	0
9838	-0.29	0	0
9839	-0.06	0	0
9840	-0.44	0	0
9841	-0.49	0	0
9842	-0.18	0	0
9843	-0.39	0	0
9844	-0.46	0	0
9845	-0.17	0	0
9846	-0.59	0	0
9847	-0.26	0	0
9848	-0.27	0	0
9849	-0.63	0	0
